protected_area_id,land_name,land_type,distance_km,main_id,source_id
19797,Short Hills Provincial Park (Natural Environment Class),Provincial Park,47.645,ON-MAIN-020a683c,https://www.protectedplanet.net
19797,Short Hills Provincial Park (Natural Environment Class),Provincial Park,9.854,ON-MAIN-387b06fe,https://www.protectedplanet.net
19797,Short Hills Provincial Park (Natural Environment Class),Provincial Park,22.599,ON-MAIN-2e13aaa0,https://www.protectedplanet.net
19806,Albert Lake Mesa Provincial Park (Nature Reserve Class),Provincial Park,33.195,ON-MAIN-be399420,https://www.protectedplanet.net
19806,Albert Lake Mesa Provincial Park (Nature Reserve Class),Provincial Park,46.264,ON-MAIN-a3c56a83,https://www.protectedplanet.net
19809,Cavern Lake Provincial Park (Nature Reserve Class),Provincial Park,18.534,ON-MAIN-be399420,https://www.protectedplanet.net
19820,Frederick House Lake Provincial Park (Nature Reserve Class),Provincial Park,34.541,ON-MAIN-4c5c1179,https://www.protectedplanet.net
19820,Frederick House Lake Provincial Park (Nature Reserve Class),Provincial Park,29.605,ON-MAIN-f8313ebd,https://www.protectedplanet.net
19820,Frederick House Lake Provincial Park (Nature Reserve Class),Provincial Park,48.524,ON-MAIN-4e0734b5,https://www.protectedplanet.net
19820,Frederick House Lake Provincial Park (Nature Reserve Class),Provincial Park,34.508,ON-MAIN-8629a493,https://www.protectedplanet.net
19820,Frederick House Lake Provincial Park (Nature Reserve Class),Provincial Park,17.819,ON-MAIN-538513cd,https://www.protectedplanet.net
19820,Frederick House Lake Provincial Park (Nature Reserve Class),Provincial Park,31.699,ON-MAIN-3b3e5365,https://www.protectedplanet.net
19820,Frederick House Lake Provincial Park (Nature Reserve Class),Provincial Park,21.134,ON-MAIN-bfbcd72e,https://www.protectedplanet.net
19822,Gravel River Provincial Park (Nature Reserve Class),Provincial Park,27.426,ON-MAIN-3c468faa,https://www.protectedplanet.net
19823,Hockley Valley Provincial Park (Nature Reserve Class),Provincial Park,42.313,ON-MAIN-e928d96a,https://www.protectedplanet.net
19827,Kaiashk Provincial Park (Nature Reserve Class),Provincial Park,41.525,ON-MAIN-a3c56a83,https://www.protectedplanet.net
19828,Kama Hills Provincial Park (Nature Reserve Class),Provincial Park,48.868,ON-MAIN-eda110b0,https://www.protectedplanet.net
19828,Kama Hills Provincial Park (Nature Reserve Class),Provincial Park,45.672,ON-MAIN-3c468faa,https://www.protectedplanet.net
19843,Misery Bay Provincial Park (Nature Reserve Class),Provincial Park,46.593,ON-MAIN-484e4fa3,https://www.protectedplanet.net
19852,Peter's Woods Provincial Park (Nature Reserve Class),Provincial Park,27.228,ON-MAIN-237587f6,https://www.protectedplanet.net
19854,Potholes Provincial Park (Nature Reserve Class),Provincial Park,38.749,ON-MAIN-687b8c8d,https://www.protectedplanet.net
19854,Potholes Provincial Park (Nature Reserve Class),Provincial Park,39.266,ON-MAIN-8825d90d,https://www.protectedplanet.net
19857,Pushkin Hills Provincial Park (Nature Reserve Class),Provincial Park,34.091,ON-MAIN-1f126a43,https://www.protectedplanet.net
19857,Pushkin Hills Provincial Park (Nature Reserve Class),Provincial Park,16.086,ON-MAIN-74997012,https://www.protectedplanet.net
19857,Pushkin Hills Provincial Park (Nature Reserve Class),Provincial Park,49.137,QC-MAIN-30c1828c,https://www.protectedplanet.net
19860,Schreiber Channel Provincial Park (Nature Reserve Class),Provincial Park,20.003,ON-MAIN-3c468faa,https://www.protectedplanet.net
19862,Shallow River Provincial Park (Nature Reserve Class),Provincial Park,18.5,ON-MAIN-4e0734b5,https://www.protectedplanet.net
19862,Shallow River Provincial Park (Nature Reserve Class),Provincial Park,43.539,ON-MAIN-538513cd,https://www.protectedplanet.net
19862,Shallow River Provincial Park (Nature Reserve Class),Provincial Park,48.544,ON-MAIN-bfbcd72e,https://www.protectedplanet.net
19866,Thackeray Provincial Park (Nature Reserve Class),Provincial Park,34.918,ON-MAIN-1f126a43,https://www.protectedplanet.net
19866,Thackeray Provincial Park (Nature Reserve Class),Provincial Park,35.154,ON-MAIN-74997012,https://www.protectedplanet.net
19866,Thackeray Provincial Park (Nature Reserve Class),Provincial Park,29.781,ON-MAIN-4e0734b5,https://www.protectedplanet.net
19868,Timber Island Provincial Park (Nature Reserve Class),Provincial Park,42.892,ON-MAIN-6bd6cc80,https://www.protectedplanet.net
19868,Timber Island Provincial Park (Nature Reserve Class),Provincial Park,41.058,ON-MAIN-575c5e66,https://www.protectedplanet.net
19868,Timber Island Provincial Park (Nature Reserve Class),Provincial Park,41.058,ON-MAIN-4a6187a4,https://www.protectedplanet.net
19870,Trout Lake Provincial Park (Nature Reserve Class),Provincial Park,20.242,ON-MAIN-7f050560,https://www.protectedplanet.net
19873,Windigo Bay Provincial Park (Nature Reserve Class),Provincial Park,27.85,ON-MAIN-97ee890f,https://www.protectedplanet.net
19882,Blue Lake Provincial Park (Natural Environment Class),Provincial Park,44.884,ON-MAIN-1aa10efa,https://www.protectedplanet.net
19885,Chutes Provincial Park (Recreational Class),Provincial Park,20.723,ON-MAIN-54b7e152,https://www.protectedplanet.net
19888,Dana-Jowsey Lakes Provincial Park (Natural Environment Class),Provincial Park,41.3,ON-MAIN-f8313ebd,https://www.protectedplanet.net
19888,Dana-Jowsey Lakes Provincial Park (Natural Environment Class),Provincial Park,30.419,ON-MAIN-8629a493,https://www.protectedplanet.net
19888,Dana-Jowsey Lakes Provincial Park (Natural Environment Class),Provincial Park,47.638,ON-MAIN-538513cd,https://www.protectedplanet.net
19888,Dana-Jowsey Lakes Provincial Park (Natural Environment Class),Provincial Park,35.187,ON-MAIN-3b3e5365,https://www.protectedplanet.net
19888,Dana-Jowsey Lakes Provincial Park (Natural Environment Class),Provincial Park,42.937,ON-MAIN-bfbcd72e,https://www.protectedplanet.net
19888,Dana-Jowsey Lakes Provincial Park (Natural Environment Class),Provincial Park,11.524,ON-MAIN-f3e6ff08,https://www.protectedplanet.net
19889,Darlington Provincial Park (Recreational Class),Provincial Park,41.555,ON-MAIN-237587f6,https://www.protectedplanet.net
19889,Darlington Provincial Park (Recreational Class),Provincial Park,9.5,ON-MAIN-92cdea80,https://www.protectedplanet.net
19889,Darlington Provincial Park (Recreational Class),Provincial Park,9.218,ON-MAIN-21b6ab35,https://www.protectedplanet.net
19889,Darlington Provincial Park (Recreational Class),Provincial Park,44.799,ON-MAIN-6b998583,https://www.protectedplanet.net
19891,Driftwood Provincial Park (Recreational Class),Provincial Park,16.789,ON-MAIN-8b86d975,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,22.205,ON-MAIN-206041d1,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,17.785,ON-MAIN-319e04a8,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,23.198,ON-MAIN-ed85ac94,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,18.162,ON-MAIN-7001a391,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,6.879,ON-MAIN-9a34108c,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,7.295,ON-MAIN-b1d981ca,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,35.423,ON-MAIN-54b7e152,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,29.269,ON-MAIN-de2f9639,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,23.668,ON-MAIN-6e9b2449,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,28.339,ON-MAIN-f080c409,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,29.128,ON-MAIN-63b394c3,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,19.083,ON-MAIN-52224e1e,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,45.962,ON-MAIN-48fe2205,https://www.protectedplanet.net
19893,Fairbank Provincial Park (Recreational Class),Provincial Park,9.851,ON-MAIN-28f3f0fc,https://www.protectedplanet.net
19895,Finlayson Point Provincial Park (Recreational Class),Provincial Park,41.562,ON-MAIN-6664e89b,https://www.protectedplanet.net
19896,Fitzroy Provincial Park (Recreational Class),Provincial Park,40.867,ON-MAIN-dca9cce7,https://www.protectedplanet.net
19897,Five Mile Lake Provincial Park (Recreational Class),Provincial Park,32.143,ON-MAIN-1c674cd0,https://www.protectedplanet.net
19901,James N. Allan Provincial Park (Recreational Class),Provincial Park,48.019,ON-MAIN-4c35e094,https://www.protectedplanet.net
19901,James N. Allan Provincial Park (Recreational Class),Provincial Park,48.951,ON-MAIN-020a683c,https://www.protectedplanet.net
19901,James N. Allan Provincial Park (Recreational Class),Provincial Park,36.158,ON-MAIN-b2e5c9bb,https://www.protectedplanet.net
19901,James N. Allan Provincial Park (Recreational Class),Provincial Park,39.292,ON-MAIN-387b06fe,https://www.protectedplanet.net
19901,James N. Allan Provincial Park (Recreational Class),Provincial Park,35.069,ON-MAIN-2e13aaa0,https://www.protectedplanet.net
19907_A,Long Point National Wildlife Area-Long Point Unit,National Wildlife Area,26.688,ON-MAIN-b2e5c9bb,https://www.protectedplanet.net
19907_B,Long Point National Wildlife Area-Thoroughfare Unit,National Wildlife Area,31.153,ON-MAIN-b2e5c9bb,https://www.protectedplanet.net
19910,Mark S. Burnham Provincial Park (Recreational Class),Provincial Park,40.194,ON-MAIN-237587f6,https://www.protectedplanet.net
19911,Marten River Provincial Park (Recreational Class),Provincial Park,34.504,ON-MAIN-2bb07cd3,https://www.protectedplanet.net
19912,Mashkinonje Provincial Park (Natural Environment Class),Provincial Park,49.65,ON-MAIN-2bb07cd3,https://www.protectedplanet.net
19919,Rideau River Provincial Park (Recreational Class),Provincial Park,27.498,ON-MAIN-470b504b,https://www.protectedplanet.net
19919,Rideau River Provincial Park (Recreational Class),Provincial Park,41.469,ON-MAIN-dca9cce7,https://www.protectedplanet.net
19920,Rock Point Provincial Park (Recreational Class),Provincial Park,45.119,ON-MAIN-b2e5c9bb,https://www.protectedplanet.net
19920,Rock Point Provincial Park (Recreational Class),Provincial Park,30.819,ON-MAIN-387b06fe,https://www.protectedplanet.net
19920,Rock Point Provincial Park (Recreational Class),Provincial Park,25.947,ON-MAIN-2e13aaa0,https://www.protectedplanet.net
19921,Rushing River Provincial Park (Recreational Class),Provincial Park,46.821,ON-MAIN-1aa10efa,https://www.protectedplanet.net
19923,Selkirk Provincial Park (Recreational Class),Provincial Park,11.075,ON-MAIN-b2e5c9bb,https://www.protectedplanet.net
19929,Turkey Point Provincial Park (Recreational Class),Provincial Park,22.118,ON-MAIN-b2e5c9bb,https://www.protectedplanet.net
19930,W.J.B. Greenwood Provincial Park (Recreational Class),Provincial Park,18.019,ON-MAIN-6664e89b,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,8.516,ON-MAIN-206041d1,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,49.111,ON-MAIN-fcb287a4,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,3.846,ON-MAIN-319e04a8,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,9.089,ON-MAIN-ed85ac94,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,48.914,ON-MAIN-40ce0593,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,3.204,ON-MAIN-7001a391,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,22.481,ON-MAIN-9a34108c,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,21.928,ON-MAIN-b1d981ca,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,44.426,ON-MAIN-54b7e152,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,31.768,ON-MAIN-de2f9639,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,9.54,ON-MAIN-6e9b2449,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,31.184,ON-MAIN-f080c409,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,32.546,ON-MAIN-63b394c3,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,24.563,ON-MAIN-52224e1e,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,44.572,ON-MAIN-48fe2205,https://www.protectedplanet.net
19932,Windy Lake Provincial Park (Recreational Class),Provincial Park,26.26,ON-MAIN-28f3f0fc,https://www.protectedplanet.net
19937,French River Provincial Park (Waterway Class),Provincial Park,49.709,ON-MAIN-de2f9639,https://www.protectedplanet.net
19937,French River Provincial Park (Waterway Class),Provincial Park,49.52,ON-MAIN-f080c409,https://www.protectedplanet.net
19937,French River Provincial Park (Waterway Class),Provincial Park,48.032,ON-MAIN-63b394c3,https://www.protectedplanet.net
19940,Larder River Waterway Provincial Park (Waterway Class),Provincial Park,37.45,ON-MAIN-1f126a43,https://www.protectedplanet.net
19940,Larder River Waterway Provincial Park (Waterway Class),Provincial Park,18.696,ON-MAIN-74997012,https://www.protectedplanet.net
19940,Larder River Waterway Provincial Park (Waterway Class),Provincial Park,49.784,ON-MAIN-6664e89b,https://www.protectedplanet.net
19940,Larder River Waterway Provincial Park (Waterway Class),Provincial Park,44.839,QC-MAIN-30c1828c,https://www.protectedplanet.net
19943,Makobe-Grays River Provincial Park (Waterway Class),Provincial Park,34.767,ON-MAIN-7607a50e,https://www.protectedplanet.net
19944,Missinaibi Provincial Park (Waterway Class),Provincial Park,44.711,ON-MAIN-687b8c8d,https://www.protectedplanet.net
19944,Missinaibi Provincial Park (Waterway Class),Provincial Park,45.328,ON-MAIN-8825d90d,https://www.protectedplanet.net
19944,Missinaibi Provincial Park (Waterway Class),Provincial Park,24.036,ON-MAIN-d47616e5,https://www.protectedplanet.net
19944,Missinaibi Provincial Park (Waterway Class),Provincial Park,39.744,ON-MAIN-1c674cd0,https://www.protectedplanet.net
19945,Obabika River Provincial Park (Waterway Class),Provincial Park,41.572,ON-MAIN-6664e89b,https://www.protectedplanet.net
19945,Obabika River Provincial Park (Waterway Class),Provincial Park,43.628,ON-MAIN-fcb287a4,https://www.protectedplanet.net
19945,Obabika River Provincial Park (Waterway Class),Provincial Park,31.374,ON-MAIN-2bb07cd3,https://www.protectedplanet.net
19947,Otoskwin-Attawapiskat River Provincial Park,Provincial Park,22.014,ON-MAIN-12c68d49,https://www.protectedplanet.net
19950,Pipestone River Provincial Park,Provincial Park,13.182,ON-MAIN-37e9571e,https://www.protectedplanet.net
19950,Pipestone River Provincial Park,Provincial Park,9.272,ON-MAIN-fefeaee4,https://www.protectedplanet.net
19954,Sturgeon River Provincial Park (Waterway Class),Provincial Park,32.436,ON-MAIN-fcb287a4,https://www.protectedplanet.net
19954,Sturgeon River Provincial Park (Waterway Class),Provincial Park,34.308,ON-MAIN-40ce0593,https://www.protectedplanet.net
19954,Sturgeon River Provincial Park (Waterway Class),Provincial Park,5.535,ON-MAIN-2bb07cd3,https://www.protectedplanet.net
19954,Sturgeon River Provincial Park (Waterway Class),Provincial Park,38.864,ON-MAIN-48fe2205,https://www.protectedplanet.net
21195,COQUIHALLA SUMMIT RECREATION AREA,Recreation Area,45.903,BC-MAIN-599152a0,https://www.protectedplanet.net
21200,KINASKAN LAKE PARK,A - Park,10.588,BC-MAIN-c720b195,https://www.protectedplanet.net
21200,KINASKAN LAKE PARK,A - Park,31.667,BC-MAIN-8eb8be0d,https://www.protectedplanet.net
21200,KINASKAN LAKE PARK,A - Park,43.583,BC-MAIN-193ddddb,https://www.protectedplanet.net
23096,Pin-Rigide Ecological Reserve,Réserve écologique,22.937,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
23096,Pin-Rigide Ecological Reserve,Réserve écologique,42.064,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
23097,Rivière-du-Moulin Ecological Reserve,Réserve écologique,6.9,QC-MAIN-eac5a52b,https://www.protectedplanet.net
23097,Rivière-du-Moulin Ecological Reserve,Réserve écologique,47.968,QC-MAIN-c8966bdc,https://www.protectedplanet.net
23097,Rivière-du-Moulin Ecological Reserve,Réserve écologique,49.028,QC-MAIN-c1cc9f7c,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,26.432,QC-MAIN-81a288d0,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,25.071,QC-MAIN-5398dfac,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,37.599,QC-MAIN-649d2873,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,37.658,QC-MAIN-a555d9b9,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,26.344,QC-MAIN-c1c7eb99,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,25.384,QC-MAIN-01c1e81f,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,13.805,QC-MAIN-c0e3a48b,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,26.269,QC-MAIN-92628f16,https://www.protectedplanet.net
23098,Victor-A.-Huard Ecological Reserve,Réserve écologique,35.698,QC-MAIN-64595b02,https://www.protectedplanet.net
23102,André-Michaux Ecological Reserve,Réserve écologique,46.526,ON-MAIN-dca9cce7,https://www.protectedplanet.net
23104,Aigle-à-Tête-Blanche Ecological Reserve,Réserve écologique,30.199,ON-MAIN-8b86d975,https://www.protectedplanet.net
23109,Portneuf Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,3.94,QC-MAIN-eac5a52b,https://www.protectedplanet.net
