carbon_stock_ecosystems_id,pool,variable,unit,value,main_id,facility_group_id,source_id
carbon_stock-e09881ff-9,soc,mean_prim,tC/ha,89.0,NL-MAIN-e09881ff,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-f021107e-1,agbc,area_ha,ha,55.234886,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-2,agbc,mean_act,tC/ha,30.0,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-3,agbc,mean_prim,tC/ha,36.0,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-4,bgbc,area_ha,ha,55.234886,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-5,bgbc,mean_act,tC/ha,9.0,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-6,bgbc,mean_prim,tC/ha,11.0,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-7,soc,area_ha,ha,55.234886,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-8,soc,mean_act,tC/ha,132.0,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-f021107e-9,soc,mean_prim,tC/ha,132.0,NL-MAIN-f021107e,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-1,agbc,area_ha,ha,60.736576,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-2,agbc,mean_act,tC/ha,39.0,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-3,agbc,mean_prim,tC/ha,51.0,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-4,bgbc,area_ha,ha,60.736576,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-5,bgbc,mean_act,tC/ha,11.0,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-6,bgbc,mean_prim,tC/ha,14.0,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-7,soc,area_ha,ha,60.736576,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-8,soc,mean_act,tC/ha,78.0,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-c9c77a59-9,soc,mean_prim,tC/ha,107.0,NS-MAIN-c9c77a59,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-1,agbc,area_ha,ha,36.97073,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-2,agbc,mean_act,tC/ha,0.0,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-3,agbc,mean_prim,tC/ha,1.0,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-4,bgbc,area_ha,ha,36.97073,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-5,bgbc,mean_act,tC/ha,0.0,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-6,bgbc,mean_prim,tC/ha,0.0,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-7,soc,area_ha,ha,36.97073,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-8,soc,mean_act,tC/ha,44.0,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-0ec39ce0-9,soc,mean_prim,tC/ha,68.0,NT-MAIN-0ec39ce0,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-1,agbc,area_ha,ha,40.15039,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-2,agbc,mean_act,tC/ha,16.0,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-3,agbc,mean_prim,tC/ha,21.0,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-4,bgbc,area_ha,ha,40.15039,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-5,bgbc,mean_act,tC/ha,5.0,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-6,bgbc,mean_prim,tC/ha,6.0,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-7,soc,area_ha,ha,40.15039,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-8,soc,mean_act,tC/ha,32.0,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-4f11f183-9,soc,mean_prim,tC/ha,42.0,NT-MAIN-4f11f183,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-1,agbc,area_ha,ha,36.67741,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-2,agbc,mean_act,tC/ha,1.0,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-3,agbc,mean_prim,tC/ha,2.0,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-4,bgbc,area_ha,ha,36.67741,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-5,bgbc,mean_act,tC/ha,0.0,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-6,bgbc,mean_prim,tC/ha,1.0,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-7,soc,area_ha,ha,36.67741,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-8,soc,mean_act,tC/ha,62.0,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-6c1d6ee6-9,soc,mean_prim,tC/ha,67.0,NT-MAIN-6c1d6ee6,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-1,agbc,area_ha,ha,38.384636,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-2,agbc,mean_act,tC/ha,,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-3,agbc,mean_prim,tC/ha,,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-4,bgbc,area_ha,ha,38.384636,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-5,bgbc,mean_act,tC/ha,,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-6,bgbc,mean_prim,tC/ha,,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-7,soc,area_ha,ha,38.384636,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-8,soc,mean_act,tC/ha,,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-94e652a5-9,soc,mean_prim,tC/ha,,NT-MAIN-94e652a5,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-1,agbc,area_ha,ha,40.15039,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-2,agbc,mean_act,tC/ha,16.0,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-3,agbc,mean_prim,tC/ha,21.0,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-4,bgbc,area_ha,ha,40.15039,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-5,bgbc,mean_act,tC/ha,5.0,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-6,bgbc,mean_prim,tC/ha,6.0,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-7,soc,area_ha,ha,40.15039,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-8,soc,mean_act,tC/ha,32.0,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b1b28b01-9,soc,mean_prim,tC/ha,42.0,NT-MAIN-b1b28b01,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-1,agbc,area_ha,ha,40.89906,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-2,agbc,mean_act,tC/ha,12.0,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-3,agbc,mean_prim,tC/ha,19.0,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-4,bgbc,area_ha,ha,40.89906,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-5,bgbc,mean_act,tC/ha,3.0,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-6,bgbc,mean_prim,tC/ha,6.0,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-7,soc,area_ha,ha,40.89906,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-8,soc,mean_act,tC/ha,93.0,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b3681e03-9,soc,mean_prim,tC/ha,93.0,NT-MAIN-b3681e03,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-1,agbc,area_ha,ha,38.250523,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-2,agbc,mean_act,tC/ha,11.0,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-3,agbc,mean_prim,tC/ha,18.0,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-4,bgbc,area_ha,ha,38.250523,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-5,bgbc,mean_act,tC/ha,3.0,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-6,bgbc,mean_prim,tC/ha,5.0,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-7,soc,area_ha,ha,38.250523,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-8,soc,mean_act,tC/ha,49.0,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b7cdf82c-9,soc,mean_prim,tC/ha,67.0,NT-MAIN-b7cdf82c,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-1,agbc,area_ha,ha,41.796535,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-2,agbc,mean_act,tC/ha,12.0,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-3,agbc,mean_prim,tC/ha,28.0,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-4,bgbc,area_ha,ha,41.796535,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-5,bgbc,mean_act,tC/ha,3.0,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-6,bgbc,mean_prim,tC/ha,8.0,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-7,soc,area_ha,ha,41.796535,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-8,soc,mean_act,tC/ha,94.0,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-b99d4cb2-9,soc,mean_prim,tC/ha,95.0,NT-MAIN-b99d4cb2,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-1,agbc,area_ha,ha,35.43069,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-2,agbc,mean_act,tC/ha,,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-3,agbc,mean_prim,tC/ha,,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-4,bgbc,area_ha,ha,35.43069,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-5,bgbc,mean_act,tC/ha,,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-6,bgbc,mean_prim,tC/ha,,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-7,soc,area_ha,ha,35.43069,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-8,soc,mean_act,tC/ha,,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-1ef8af2c-9,soc,mean_prim,tC/ha,,NU-MAIN-1ef8af2c,,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-1,agbc,area_ha,ha,35.7262,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-2,agbc,mean_act,tC/ha,0.0,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-3,agbc,mean_prim,tC/ha,1.0,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-4,bgbc,area_ha,ha,35.7262,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-5,bgbc,mean_act,tC/ha,0.0,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-6,bgbc,mean_prim,tC/ha,0.0,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-7,soc,area_ha,ha,35.7262,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-8,soc,mean_act,tC/ha,41.0,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-4ea8ac9d-9,soc,mean_prim,tC/ha,59.0,NU-MAIN-4ea8ac9d,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-5154702a-1,agbc,area_ha,ha,27.475645,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-2,agbc,mean_act,tC/ha,0.0,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-3,agbc,mean_prim,tC/ha,0.0,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-4,bgbc,area_ha,ha,27.475645,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-5,bgbc,mean_act,tC/ha,0.0,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-6,bgbc,mean_prim,tC/ha,0.0,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-7,soc,area_ha,ha,27.475645,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-8,soc,mean_act,tC/ha,38.0,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-5154702a-9,soc,mean_prim,tC/ha,52.0,NU-MAIN-5154702a,,https://zenodo.org/records/15777016
carbon_stock-730aefe3-1,agbc,area_ha,ha,36.25909,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-2,agbc,mean_act,tC/ha,0.0,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-3,agbc,mean_prim,tC/ha,1.0,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-4,bgbc,area_ha,ha,36.25909,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-5,bgbc,mean_act,tC/ha,0.0,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-6,bgbc,mean_prim,tC/ha,0.0,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-7,soc,area_ha,ha,36.25909,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-8,soc,mean_act,tC/ha,68.0,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-730aefe3-9,soc,mean_prim,tC/ha,68.0,NU-MAIN-730aefe3,GRP-0a2c0d69,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-1,agbc,area_ha,ha,38.94216,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-2,agbc,mean_act,tC/ha,1.0,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-3,agbc,mean_prim,tC/ha,1.0,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-4,bgbc,area_ha,ha,38.94216,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-5,bgbc,mean_act,tC/ha,0.0,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-6,bgbc,mean_prim,tC/ha,0.0,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-7,soc,area_ha,ha,38.94216,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-8,soc,mean_act,tC/ha,42.0,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8b0264c9-9,soc,mean_prim,tC/ha,43.0,NU-MAIN-8b0264c9,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-1,agbc,area_ha,ha,33.025677,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-2,agbc,mean_act,tC/ha,1.0,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-3,agbc,mean_prim,tC/ha,1.0,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-4,bgbc,area_ha,ha,33.025677,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-5,bgbc,mean_act,tC/ha,0.0,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-6,bgbc,mean_prim,tC/ha,0.0,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-7,soc,area_ha,ha,33.025677,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-8,soc,mean_act,tC/ha,49.0,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-8e62bfbc-9,soc,mean_prim,tC/ha,53.0,NU-MAIN-8e62bfbc,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-1,agbc,area_ha,ha,39.153484,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-2,agbc,mean_act,tC/ha,1.0,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-3,agbc,mean_prim,tC/ha,1.0,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-4,bgbc,area_ha,ha,39.153484,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-5,bgbc,mean_act,tC/ha,0.0,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-6,bgbc,mean_prim,tC/ha,0.0,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-7,soc,area_ha,ha,39.153484,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-8,soc,mean_act,tC/ha,35.0,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-eae1621e-9,soc,mean_prim,tC/ha,53.0,NU-MAIN-eae1621e,,https://zenodo.org/records/15777016
carbon_stock-020a683c-1,agbc,area_ha,ha,62.51892,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-2,agbc,mean_act,tC/ha,0.0,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-3,agbc,mean_prim,tC/ha,49.0,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-4,bgbc,area_ha,ha,62.51892,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-5,bgbc,mean_act,tC/ha,0.0,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-6,bgbc,mean_prim,tC/ha,13.0,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-7,soc,area_ha,ha,62.51892,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-8,soc,mean_act,tC/ha,79.0,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-020a683c-9,soc,mean_prim,tC/ha,79.0,ON-MAIN-020a683c,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-1,agbc,area_ha,ha,56.52434,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-2,agbc,mean_act,tC/ha,18.0,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-3,agbc,mean_prim,tC/ha,41.0,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-4,bgbc,area_ha,ha,56.52434,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-5,bgbc,mean_act,tC/ha,4.0,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-6,bgbc,mean_prim,tC/ha,11.0,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-7,soc,area_ha,ha,56.52434,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-8,soc,mean_act,tC/ha,73.0,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-0aadf28f-9,soc,mean_prim,tC/ha,88.0,ON-MAIN-0aadf28f,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-1,agbc,area_ha,ha,51.977493,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-2,agbc,mean_act,tC/ha,27.0,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-3,agbc,mean_prim,tC/ha,27.0,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-4,bgbc,area_ha,ha,51.977493,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-5,bgbc,mean_act,tC/ha,8.0,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-6,bgbc,mean_prim,tC/ha,8.0,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-7,soc,area_ha,ha,51.977493,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-8,soc,mean_act,tC/ha,96.0,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-12c68d49-9,soc,mean_prim,tC/ha,102.0,ON-MAIN-12c68d49,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-1,agbc,area_ha,ha,55.77798,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-2,agbc,mean_act,tC/ha,40.0,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-3,agbc,mean_prim,tC/ha,51.0,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-4,bgbc,area_ha,ha,55.77798,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-5,bgbc,mean_act,tC/ha,8.0,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-6,bgbc,mean_prim,tC/ha,13.0,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-7,soc,area_ha,ha,55.77798,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-8,soc,mean_act,tC/ha,61.0,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1aa10efa-9,soc,mean_prim,tC/ha,64.0,ON-MAIN-1aa10efa,,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-1,agbc,area_ha,ha,57.59745,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-2,agbc,mean_act,tC/ha,50.0,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-3,agbc,mean_prim,tC/ha,58.0,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-4,bgbc,area_ha,ha,57.59745,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-5,bgbc,mean_act,tC/ha,11.0,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-6,bgbc,mean_prim,tC/ha,16.0,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-7,soc,area_ha,ha,57.59745,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-8,soc,mean_act,tC/ha,91.0,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1c674cd0-9,soc,mean_prim,tC/ha,91.0,ON-MAIN-1c674cd0,GRP-0d911886,https://zenodo.org/records/15777016
carbon_stock-1f126a43-1,agbc,area_ha,ha,57.29115,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-2,agbc,mean_act,tC/ha,45.0,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-3,agbc,mean_prim,tC/ha,59.0,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-4,bgbc,area_ha,ha,57.29115,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-5,bgbc,mean_act,tC/ha,12.0,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-6,bgbc,mean_prim,tC/ha,16.0,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-7,soc,area_ha,ha,57.29115,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-8,soc,mean_act,tC/ha,78.0,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-1f126a43-9,soc,mean_prim,tC/ha,79.0,ON-MAIN-1f126a43,,https://zenodo.org/records/15777016
carbon_stock-206041d1-1,agbc,area_ha,ha,58.927498,ON-MAIN-206041d1,GRP-de097f20,https://zenodo.org/records/15777016
